order_num,order_date,attribution,subtotal,total_ol_discount,discounts,shipping,tax,total
214987,2025-11-25,Adwords,97.8,0,0,0,9.77,107.57
214986,2025-11-25,"Campaign (UTM)",102.8,0,0,0,0,102.8
214985,2025-11-25,Direct,38.1,0,0,7.23,4.53,49.86
214983,2025-11-25,"Campaign (UTM)",65.28,0,0,7.23,7.27,79.78
214982,2025-11-25,"Campaign (UTM)",38.12,0,0,7.23,4.54,49.89
214981,2025-11-25,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214980,2025-11-25,Direct,133.57,0,0,0,13.36,146.93
214979,2025-11-25,Adwords,19.06,0,0,7.23,2.63,28.92
214978,2025-11-25,Direct,486.57,0,0,0,0,486.57
214977,2025-11-25,Direct,227.79,0,0,0,0,227.79
214976,2025-11-25,"Campaign (UTM)",175.74,0,0,0,0,175.74
214975,2025-11-25,Direct,45.45,0,0,0,0,45.45
214974,2025-11-25,Direct,45.45,0,0,0,0,45.45
214973,2025-11-25,Direct,45.45,0,0,0,0,45.45
214972,2025-11-25,Adwords,90.9,0,0,0,9.09,99.99
214971,2025-11-25,Direct,97.62,0,0,0,0,97.62
214970,2025-11-25,Direct,175.74,0,0,0,0,175.74
214969,2025-11-25,Direct,486.57,0,0,0,0,486.57
214968,2025-11-25,Direct,97.62,0,0,0,0,97.62
214967,2025-11-25,Direct,45.45,0,0,0,0,45.45
214966,2025-11-25,Direct,136.35,0,0,0,0,136.35
214965,2025-11-25,"Campaign (UTM)",11.31,11.31,0,0,0,0
214964,2025-11-25,Direct,64.93,0,0,0,0,64.93
214963,2025-11-25,Direct,162.72,0,0,0,0,162.72
214962,2025-11-25,"Campaign (UTM)",214.42,0,0,0,21.43,235.85
214961,2025-11-25,Direct,108.13,0,0,0,10.81,118.94
214960,2025-11-25,"Campaign (UTM)",175.74,0,0,0,0,175.74
214959,2025-11-25,Direct,188.53,0,0,0,0,188.53
214958,2025-11-25,"Campaign (UTM)",11.31,11.31,0,0,0,0
214957,2025-11-25,Referrer,38.03,0,0,7.23,4.54,49.8
214956,2025-11-25,Direct,175.74,0,0,0,0,175.74
214955,2025-11-25,Direct,185.05,0,0,0,0,185.05
214954,2025-11-25,"Campaign (UTM)",95.58,0,8.14,0,6.15,94.13
214953,2025-11-25,Direct,45.45,0,0,0,0,45.45
214952,2025-11-25,Direct,45.45,0,0,0,0,45.45
214951,2025-11-25,Direct,324.65,0,0,0,0,324.65
214950,2025-11-25,Direct,97.62,0,0,0,0,97.62
214949,2025-11-25,"Campaign (UTM)",11.31,11.31,0,0,0,0
214948,2025-11-25,Direct,97.62,0,0,0,0,97.62
214947,2025-11-25,"Campaign (UTM)",224.31,0,0,0,22.44,246.75
214946,2025-11-25,"Campaign (UTM)",81.35,0,0,0,0,81.35
214945,2025-11-25,Direct,175.74,0,0,0,0,175.74
214944,2025-11-25,Direct,90.9,0,0,0,0,90.9
214943,2025-11-25,Direct,194.79,0,0,0,0,194.79
214942,2025-11-25,Adwords,53.38,0,0,7.95,0,61.33
214941,2025-11-25,Referrer,102.31,0,0,0,8.2,110.51
214940,2025-11-25,Search,68.2,0,8.14,7.95,0,68.02
214939,2025-11-25,Direct,136.24,0,0,0,13.62,149.86
214938,2025-11-25,Adwords,21.04,0,0,7.36,2.28,30.69
214937,2025-11-25,Direct,64.93,0,0,0,0,64.93
214935,2025-11-25,Direct,221.19,0,0,0,0,221.19
214934,2025-11-25,Adwords,23.47,0,0,7.23,3.06,33.76
214933,2025-11-25,"Campaign (UTM)",79.53,0,0,7.95,0,87.49
214932,2025-11-25,"Campaign (UTM)",14.33,14.33,0,0,0,0
214931,2025-11-25,"Campaign (UTM)",14.33,14.33,0,0,0,0
214930,2025-11-25,"Campaign (UTM)",14.33,14.33,0,0,0,0
214929,2025-11-25,"Campaign (UTM)",14.33,14.33,0,0,0,0
214928,2025-11-25,Adwords,102.8,0,10.28,0,0,92.51
214927,2025-11-25,"Campaign (UTM)",102.21,11.31,0,0,0,90.9
214926,2025-11-25,Direct,158.99,0,0,0,0,158.99
214925,2025-11-25,"Campaign (UTM)",14.33,14.33,0,0,0,0
214924,2025-11-25,Direct,67.49,0,0,0,0,67.49
214923,2025-11-25,Direct,109.77,0,0,0,0,109.77
214922,2025-11-25,Direct,81.35,0,0,0,0,81.35
214920,2025-11-25,"Campaign (UTM)",14.33,14.33,0,0,0,0
214919,2025-11-25,"Campaign (UTM)",100.95,0,0,0,10.07,111.02
214918,2025-11-25,Adwords,433.44,0,0,0,43.33,476.77
214917,2025-11-25,Direct,11.31,11.31,0,0,0,0
214916,2025-11-25,Adwords,97.62,0,8.14,0,0,89.49
214914,2025-11-25,Direct,909.36,0,0,0,0,909.36
214913,2025-11-25,Direct,303.47,0,0,0,30.35,333.82
214912,2025-11-25,Direct,117.27,0,0,0,11.73,129
214911,2025-11-25,Direct,90.9,0,0,0,9.09,99.99
214910,2025-11-24,"Campaign (UTM)",28.67,0,0,10.26,0,38.93
214909,2025-11-24,"Campaign (UTM)",22.73,0,0,7.95,0,30.69
214908,2025-11-24,"Campaign (UTM)",133.38,0,0,0,13.32,146.7
214906,2025-11-24,Direct,90.9,0,0,0,9.09,99.99
214905,2025-11-24,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214904,2025-11-24,Adwords,33.65,0,0,7.23,4.08,44.96
214902,2025-11-24,Direct,120.04,0,0,0,12,132.04
214901,2025-11-24,"Campaign (UTM)",14.33,14.33,0,0,0,0
214899,2025-11-24,Direct,14.33,14.33,0,0,0,0
214898,2025-11-24,Adwords,105.32,0,0,0,10.53,115.85
214897,2025-11-24,Adwords,117.27,0,0,0,11.73,129
214896,2025-11-24,Search,19.06,0,0,7.23,2.63,28.92
214895,2025-11-24,"Campaign (UTM)",181.8,0,0,0,18.18,199.98
214894,2025-11-24,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214893,2025-11-24,"Campaign (UTM)",38.73,0,0,7.23,4.6,50.56
214892,2025-11-24,Direct,45.45,0,0,0,0,45.45
214891,2025-11-24,Direct,45.45,0,0,0,0,45.45
214890,2025-11-24,Direct,422.28,0,0,0,0,422.28
214889,2025-11-24,Direct,175.74,0,0,0,0,175.74
214888,2025-11-24,Direct,175.74,0,0,0,0,175.74
214887,2025-11-24,Direct,25.36,0,0,7.23,3.24,35.83
214886,2025-11-24,Direct,97.62,0,0,0,0,97.62
214885,2025-11-24,Direct,90.9,0,0,0,0,90.9
214884,2025-11-24,"Campaign (UTM)",58.42,0,0,7.23,6.57,72.22
214883,2025-11-24,Direct,486.57,0,0,0,0,486.57
214882,2025-11-24,Direct,45.45,0,0,0,0,45.45
214881,2025-11-24,Direct,45.45,0,0,0,0,45.45
214880,2025-11-24,Direct,97.62,0,0,0,0,97.62
214879,2025-11-24,"Campaign (UTM)",11.31,11.31,0,0,0,0
214878,2025-11-24,Adwords,112.75,0,0,0,11.27,124.02
214875,2025-11-24,Direct,14.59,0,0,7.23,2.17,23.99
214874,2025-11-24,Adwords,90.9,0,5,0,8.64,94.99
214873,2025-11-24,"Campaign (UTM)",14.33,14.33,0,0,0,0
214872,2025-11-24,"Campaign (UTM)",33.93,0,0,0,0,33.93
214871,2025-11-24,Adwords,4.43,0,0,7.23,1.16,12.82
214870,2025-11-24,Direct,98.94,0,5,0,9.44,103.83
214869,2025-11-24,"Campaign (UTM)",78.74,0,0,7.23,8.59,94.56
214868,2025-11-24,Referrer,79.32,0,0,7.23,8.65,95.2
214867,2025-11-24,Direct,19.06,0,0,7.23,2.63,28.92
214866,2025-11-24,Referrer,98.94,0,0,0,9.89,108.83
214865,2025-11-24,Adwords,43.06,0,0,10.26,0,53.32
214864,2025-11-24,Search,169.66,0,0,0,0,169.66
214863,2025-11-24,Adwords,25.4,0,0,7.23,3.26,35.89
214862,2025-11-24,"Campaign (UTM)",11.31,11.31,0,0,0,0
214861,2025-11-24,Adwords,90.9,0,0,0,9.09,99.99
214860,2025-11-24,Referrer,27.31,0,0,7.23,3.45,37.99
214859,2025-11-24,Adwords,90.9,0,0,0,9.09,99.99
214858,2025-11-24,"Campaign (UTM)",11.31,11.31,0,0,0,0
214857,2025-11-24,Adwords,42.09,0,0,10.26,0,52.35
214856,2025-11-24,Adwords,102.8,0,0,0,0,102.8
214855,2025-11-24,Search,45.45,0,8.14,7.95,0,45.27
214854,2025-11-24,"Campaign (UTM)",59.87,0,0,0,5.98,65.85
214853,2025-11-24,Direct,42.09,0,10.28,10.26,0,42.07
214851,2025-11-24,Referrer,42.09,0,10.28,10.26,0,42.07
214850,2025-11-24,"Campaign (UTM)",95.45,0,0,0,9.55,105
214849,2025-11-24,Adwords,15.85,0,0,7.95,0,23.81
214848,2025-11-24,Adwords,22.73,0,0,7.95,0,30.69
214847,2025-11-24,"Campaign (UTM)",14.33,14.33,0,0,0,0
214846,2025-11-24,"Campaign (UTM)",7.93,0,0,7.95,0,15.88
214844,2025-11-24,"Campaign (UTM)",97.62,0,0,0,0,97.62
214843,2025-11-24,"Campaign (UTM)",103.38,0,0,0,0,103.38
214842,2025-11-24,Direct,67.49,0,0,0,0,67.49
214841,2025-11-24,Direct,195.4,0,0,0,19.54,214.94
214840,2025-11-24,"Campaign (UTM)",84.2,0,0,7.36,7.29,98.86
214839,2025-11-24,Adwords,52.71,0,0,7.23,5.98,65.92
214838,2025-11-24,"Campaign (UTM)",42.09,0,0,10.26,0,52.35
214837,2025-11-24,Adwords,21.53,0,0,6.15,0,27.68
214836,2025-11-24,Adwords,44.46,0,5,7.23,4.71,51.85
214835,2025-11-24,"Campaign (UTM)",14.33,14.33,0,0,0,0
214834,2025-11-23,"Campaign (UTM)",76.24,0,0,7.23,8.34,91.81
214833,2025-11-23,"Campaign (UTM)",14.33,14.33,0,0,0,0
214832,2025-11-23,Direct,85.66,0,0,7.23,9.28,102.17
214831,2025-11-23,Adwords,90.9,0,0,0,9.09,99.99
214830,2025-11-23,"Campaign (UTM)",102.8,0,0,0,0,102.8
214829,2025-11-23,"Campaign (UTM)",129.02,0,0,0,12.9,141.92
214828,2025-11-23,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214827,2025-11-23,Direct,90.9,0,0,0,9.09,99.99
214826,2025-11-23,Adwords,33.65,0,0,7.23,4.08,44.96
214825,2025-11-23,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214824,2025-11-23,"Campaign (UTM)",14.59,0,0,7.23,2.17,23.99
214823,2025-11-23,Direct,117.27,0,0,0,11.73,129
214822,2025-11-23,"Campaign (UTM)",14.33,14.33,0,0,0,0
214821,2025-11-23,Adwords,90.9,0,0,0,9.09,99.99
214820,2025-11-23,"Campaign (UTM)",93.48,0,0,0,9.36,102.84
214819,2025-11-23,Direct,42.09,0,0,10.26,0,52.35
214818,2025-11-23,Direct,42.09,0,2.1,10.26,0,50.26
214817,2025-11-23,"Campaign (UTM)",102.8,0,0,0,0,102.8
214816,2025-11-23,Adwords,116.3,0,0,0,11.63,127.93
214815,2025-11-23,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214814,2025-11-23,Referrer,19.06,0,0,7.23,2.63,28.92
214813,2025-11-23,Search,12.66,0,5,7.23,1.54,16.89
214812,2025-11-23,Referrer,90.9,0,0,0,9.09,99.99
214811,2025-11-23,"Campaign (UTM)",165.33,0,0,0,16.53,181.86
214810,2025-11-23,Direct,27.27,0,0,7.23,3.43,37.93
214809,2025-11-23,Search,137.06,0,0,0,13.7,150.76
214808,2025-11-23,Adwords,90.9,0,0,0,9.09,99.99
214807,2025-11-23,"Campaign (UTM)",163.63,0,5,0,15.91,174.99
214806,2025-11-23,Adwords,19.06,0,0,7.23,2.63,28.92
214805,2025-11-23,Direct,206.74,0,0,0,0,206.74
214804,2025-11-23,Direct,90.9,0,5,0,8.64,94.99
214802,2025-11-23,"Campaign (UTM)",22.73,0,0,7.95,0,30.69
214801,2025-11-23,Adwords,51.41,0,5,7.23,5.42,59.52
214799,2025-11-23,Adwords,38.12,0,0,7.23,4.53,49.88
214798,2025-11-23,Adwords,22.74,0,0,10.26,0,33
214797,2025-11-23,Adwords,141,0,5,0,13.65,150.1
214796,2025-11-23,Adwords,19.07,0,5,7.23,2.17,23.92
214795,2025-11-23,Direct,38.12,0,0,7.23,4.53,49.88
214793,2025-11-23,"Campaign (UTM)",38.13,0,0,7.23,4.53,49.89
214792,2025-11-23,Direct,90.9,0,5,0,8.64,94.99
214790,2025-11-23,"Campaign (UTM)",11.31,11.31,0,0,0,0
214789,2025-11-23,"Campaign (UTM)",11.31,11.31,0,0,0,0
214787,2025-11-23,Social,22.73,0,8.14,7.95,0,22.55
214786,2025-11-23,Adwords,47.79,0,0,10.26,0,58.05
214785,2025-11-23,"Campaign (UTM)",90.9,0,0,7.95,0,98.86
214784,2025-11-23,"Campaign (UTM)",42.09,0,0,10.26,0,52.35
214783,2025-11-23,"Campaign (UTM)",11.31,11.31,0,0,0,0
214782,2025-11-23,"Campaign (UTM)",21.53,0,0,6.15,0,27.68
214781,2025-11-23,Direct,14.33,14.33,0,0,0,0
214780,2025-11-23,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214779,2025-11-23,"Campaign (UTM)",11.31,11.31,0,0,0,0
214778,2025-11-23,Adwords,82.58,0,0,7.23,8.97,98.78
214777,2025-11-22,Direct,46.46,0,5,0,4.19,46.1
214776,2025-11-22,"Campaign (UTM)",78.18,0,0,7.23,8.54,93.95
214773,2025-11-22,Direct,57.29,0,0,10.26,0,67.55
214772,2025-11-22,"Campaign (UTM)",11.31,11.31,0,0,0,0
214771,2025-11-22,Adwords,33.65,0,0,7.23,4.08,44.96
214770,2025-11-22,Referrer,14.59,0,0,7.23,2.17,23.99
214769,2025-11-22,"Campaign (UTM)",11.31,11.31,0,0,0,0
214768,2025-11-22,"Campaign (UTM)",52.71,0,0,7.23,5.98,65.92
214767,2025-11-22,Direct,36.16,0,0,7.23,4.34,47.73
214766,2025-11-22,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214765,2025-11-22,"Campaign (UTM)",14.33,14.33,0,0,0,0
214764,2025-11-22,"Campaign (UTM)",283.79,0,0,0,28.39,312.18
214763,2025-11-22,"Campaign (UTM)",14.33,0,0,0,0,14.33
214762,2025-11-22,Direct,38.12,0,0,7.23,4.53,49.88
214761,2025-11-22,Search,39.99,0,0,7.23,4.71,51.93
214760,2025-11-22,Direct,53.93,0,0,7.23,6.08,67.24
214759,2025-11-22,Direct,143.08,0,0,0,0,143.08
214758,2025-11-22,Adwords,78.18,0,0,7.23,8.54,93.95
214757,2025-11-22,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214755,2025-11-22,Adwords,54.27,0,0,7.23,6.15,67.65
214754,2025-11-22,Search,24.75,0,0,7.23,3.18,35.16
214753,2025-11-22,Adwords,101.6,0,0,0,10.16,111.76
214752,2025-11-22,"Campaign (UTM)",101.01,0,0,7.95,0,108.97
214751,2025-11-22,"Campaign (UTM)",90.9,0,5,0,8.64,94.99
214749,2025-11-22,"Campaign (UTM)",109.76,0,0,0,0,109.76
214748,2025-11-22,"Campaign (UTM)",11.31,11.31,0,0,0,0
214746,2025-11-22,Referrer,52.71,0,0,7.23,5.98,65.92
214745,2025-11-22,Adwords,54.14,0,0,0,5.42,59.56
214744,2025-11-22,Direct,162.72,0,0,0,0,162.72
214743,2025-11-22,Direct,38.12,0,5,7.23,4.08,44.88
214742,2025-11-22,Direct,162.72,0,0,0,0,162.72
214741,2025-11-22,Direct,162.72,0,0,0,0,162.72
214740,2025-11-22,Direct,162.7,0,0,0,0,162.7
214739,2025-11-22,Direct,81.35,0,0,0,0,81.35
214738,2025-11-22,Direct,175.74,0,0,0,0,175.74
214737,2025-11-22,Direct,175.74,0,0,0,0,175.74
214736,2025-11-22,Direct,45.45,0,0,0,0,45.45
214735,2025-11-22,Direct,45.45,0,0,0,0,45.45
214734,2025-11-22,Search,38.03,0,0,7.23,4.54,49.8
214733,2025-11-22,Direct,136.35,0,0,0,0,136.35
214732,2025-11-22,Direct,105.37,0,5,0,10.08,110.9
214731,2025-11-22,Direct,194.79,0,0,0,0,194.79
214730,2025-11-22,Direct,45.45,0,0,0,0,45.45
214729,2025-11-22,Direct,45.45,0,0,0,0,45.45
214728,2025-11-22,Direct,97.62,0,0,0,0,97.62
214727,2025-11-22,Direct,97.62,0,0,0,0,97.62
214726,2025-11-22,"Campaign (UTM)",33.65,0,0,7.23,4.08,44.96
214725,2025-11-22,Direct,42.09,0,0,10.26,0,52.35
214724,2025-11-22,Adwords,90.9,0,0,0,9.09,99.99
214723,2025-11-22,Adwords,64.88,0,0,10.26,0,75.14
214722,2025-11-22,Adwords,105.32,0,0,0,10.53,115.85
214721,2025-11-22,"Campaign (UTM)",26.16,0,0,0,2.6,28.76
214720,2025-11-22,Direct,42.09,0,0,10.26,0,52.35
214719,2025-11-22,Direct,97.62,0,0,0,0,97.62
214718,2025-11-22,Direct,67.29,0,0,7.23,7.45,81.97
214717,2025-11-22,Direct,38.12,0,0,7.23,4.53,49.88
214716,2025-11-22,"Campaign (UTM)",227.26,0,0,0,0,227.26
214715,2025-11-22,"Campaign (UTM)",35.56,0,5,7.23,3.82,42.06
214714,2025-11-22,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214713,2025-11-22,"Campaign (UTM)",11.31,11.31,0,0,0,0
214712,2025-11-22,"Campaign (UTM)",90.9,0,0,7.95,0,98.86
214711,2025-11-22,Adwords,84.19,0,0,10.26,0,94.45
214710,2025-11-22,"Campaign (UTM)",27.16,0,0,0,0,27.16
214709,2025-11-22,"Campaign (UTM)",76.84,0,0,0,0,76.84
214708,2025-11-22,Adwords,44.27,0,0,10.26,0,54.53
214706,2025-11-22,"Campaign (UTM)",56.76,0,8.14,0,0,48.62
214705,2025-11-22,Referrer,175.74,0,0,0,0,175.74
214704,2025-11-22,"Campaign (UTM)",11.31,11.31,0,0,0,0
214703,2025-11-22,Referrer,32.95,0,0,7.23,4.02,44.2
214702,2025-11-22,Adwords,45.45,0,0,7.95,0,53.4
214701,2025-11-22,Referrer,45.45,0,0,7.95,0,53.41
214700,2025-11-22,"Campaign (UTM)",227.26,0,0,0,0,227.26
214699,2025-11-22,"Campaign (UTM)",45.47,0,0,7.95,0,53.43
214698,2025-11-22,"Campaign (UTM)",97.62,0,0,0,0,97.62
214697,2025-11-22,"Campaign (UTM)",136.35,0,0,0,0,136.35
214696,2025-11-22,"Campaign (UTM)",186.9,0,0,0,0,186.9
214695,2025-11-22,"Campaign (UTM)",62.42,0,0,0,0,62.42
214694,2025-11-22,"Campaign (UTM)",45.47,0,0,7.95,0,53.43
214692,2025-11-22,Direct,92.75,0,5,0,8.8,97
214691,2025-11-22,"Campaign (UTM)",179.7,0,0,0,0,179.7
214690,2025-11-22,"Campaign (UTM)",14.33,14.33,0,0,0,0
214689,2025-11-22,Direct,42.09,0,10.28,10.26,0,42.07
214687,2025-11-22,Direct,114.36,0,0,0,11.43,125.79
214686,2025-11-21,Direct,62.78,0,5,7.23,6.55,72.01
214684,2025-11-21,"Campaign (UTM)",21.53,0,0,8.65,0,30.19
214683,2025-11-21,"Campaign (UTM)",64.5,0,0,0,6.45,70.95
214682,2025-11-21,Direct,42.09,0,0,10.26,0,52.35
214681,2025-11-21,Direct,102.8,0,0,0,0,102.8
214680,2025-11-21,Direct,64.59,0,0,10.26,0,74.85
214679,2025-11-21,"Campaign (UTM)",11.31,11.31,0,0,0,0
214678,2025-11-21,Referrer,24.75,0,5,7.23,2.73,30.16
214676,2025-11-21,Search,134.77,0,0,0,13.48,148.25
214675,2025-11-21,Search,45.45,0,0,7.95,0,53.41
214674,2025-11-21,Direct,74.93,0,0,0,0,74.93
214673,2025-11-21,Direct,52.11,0,10.28,10.26,0,52.09
214672,2025-11-21,Direct,102.8,0,10.28,0,0,92.51
214671,2025-11-21,Direct,167.14,0,0,0,16.72,183.86
214670,2025-11-21,"Campaign (UTM)",117.27,0,0,0,11.73,129
214669,2025-11-21,"Campaign (UTM)",38.1,0,0,7.23,4.53,49.86
214668,2025-11-21,"Campaign (UTM)",21.53,0,10.28,8.65,0,19.91
214667,2025-11-21,"Campaign (UTM)",27.88,0,0,7.23,3.52,38.63
214666,2025-11-21,"Campaign (UTM)",117.27,0,0,0,11.73,129
214665,2025-11-21,Adwords,27.31,0,0,7.23,3.45,37.99
214664,2025-11-21,Direct,78.11,0,0,7.23,8.52,93.86
214663,2025-11-21,Direct,129.02,0,0,0,12.9,141.92
214662,2025-11-21,"Campaign (UTM)",181.87,0,0,0,0,181.87
214661,2025-11-21,Direct,45.45,0,0,0,0,45.45
214660,2025-11-21,Direct,97.62,0,0,0,0,97.62
214659,2025-11-21,Direct,90.9,0,0,0,0,90.9
214658,2025-11-21,Direct,107.05,0,0,0,10.67,117.72
214657,2025-11-21,Direct,475.88,0,0,0,0,475.88
214656,2025-11-21,"Campaign (UTM)",19.06,0,0,7.23,2.63,28.92
214655,2025-11-21,Adwords,60.82,0,5,7.23,6.35,69.85
214654,2025-11-21,"Campaign (UTM)",103.38,0,0,0,10.33,113.71
214652,2025-11-21,Referrer,117.27,0,0,0,11.73,129
214651,2025-11-21,"Campaign (UTM)",48.24,0,0,7.23,5.53,61
214650,2025-11-21,Direct,90.9,0,0,0,9.09,99.99
214649,2025-11-21,Direct,95.45,0,0,0,9.55,105
214648,2025-11-21,Adwords,117.27,0,0,0,11.73,129
214647,2025-11-21,Adwords,90.9,0,0,0,9.09,99.99
214646,2025-11-21,"Campaign (UTM)",909.36,0,0,0,0,909.36
214645,2025-11-21,"Campaign (UTM)",76.24,0,0,7.23,8.36,91.83
214644,2025-11-21,"Campaign (UTM)",39.45,0,0,13.04,7.86,60.35
214643,2025-11-21,"Campaign (UTM)",46.32,0,0,7.23,5.35,58.9
214642,2025-11-21,"Campaign (UTM)",19.06,0,0,7.23,2.63,28.92
214641,2025-11-21,"Campaign (UTM)",11.31,11.31,0,0,0,0
214640,2025-11-21,"Campaign (UTM)",11.31,11.31,0,0,0,0
214639,2025-11-21,"Campaign (UTM)",71.08,0,0,7.23,7.8,86.11
214638,2025-11-21,"Campaign (UTM)",62.17,0,0,7.23,6.94,76.34
214637,2025-11-21,"Campaign (UTM)",14.33,14.33,0,0,0,0
214635,2025-11-21,Direct,14.33,0,0,0,0,14.33
214634,2025-11-21,Direct,97.62,0,0,0,0,97.62
214633,2025-11-21,"Campaign (UTM)",68.2,0,0,7.95,0,76.16
214632,2025-11-21,Direct,45.45,0,0,0,0,45.45
214631,2025-11-21,Direct,45.45,0,0,0,0,45.45
214630,2025-11-21,Direct,45.45,0,0,0,0,45.45
214629,2025-11-21,Direct,45.45,0,0,0,0,45.45
214628,2025-11-21,Direct,81.35,0,0,0,0,81.35
214627,2025-11-21,Direct,175.74,0,0,0,0,175.74
214626,2025-11-21,Direct,57.18,0,0,7.23,6.45,70.86
214625,2025-11-21,Direct,324.65,0,0,0,0,324.65
214624,2025-11-21,Direct,44.46,0,0,7.23,5.17,56.86
214623,2025-11-21,Direct,227.26,0,0,0,0,227.26
214621,2025-11-21,Direct,81.35,0,0,0,0,81.35
214620,2025-11-21,Direct,97.62,0,0,0,0,97.62
214619,2025-11-21,Adwords,102.8,0,0,0,0,102.8
214618,2025-11-21,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214617,2025-11-21,"Campaign (UTM)",14.33,14.33,0,0,0,0
214616,2025-11-21,Direct,151.23,0,0,0,0,151.23
214615,2025-11-21,"Campaign (UTM)",45.45,0,0,7.95,0,53.41
214614,2025-11-21,Adwords,50.8,0,0,7.23,5.8,63.83
214612,2025-11-21,Referrer,30.66,0,0,7.95,0,38.62
214611,2025-11-21,"Campaign (UTM)",14.33,14.33,0,0,0,0
214610,2025-11-21,"Campaign (UTM)",81.35,0,0,0,0,81.35
214608,2025-11-21,Adwords,42.09,0,0,10.26,0,52.35
214605,2025-11-21,"Campaign (UTM)",42.09,0,0,10.26,0,52.35
214604,2025-11-21,"Campaign (UTM)",11.31,11.31,0,0,0,0
214603,2025-11-21,Direct,123.64,0,0,7.95,0,131.58
214602,2025-11-21,Direct,175.74,0,0,0,0,175.74
214601,2025-11-21,Direct,90.9,0,0,0,0,90.9
214600,2025-11-21,Direct,163.63,0,0,0,16.36,179.99
214599,2025-11-21,Search,102.8,0,0,0,0,102.8
214598,2025-11-21,Direct,64.93,0,0,0,0,64.93
214597,2025-11-21,Direct,146.25,0,0,0,14.62,160.87
214596,2025-11-20,"Campaign (UTM)",185.05,0,0,0,0,185.05
214595,2025-11-20,Direct,111.79,0,5,0,10.73,117.97
214594,2025-11-20,Social,97.62,0,8.14,0,0,89.49
214593,2025-11-20,Direct,69.21,0,0,7.23,7.62,84.06
214591,2025-11-20,Adwords,38.12,0,0,7.23,4.53,49.88
214590,2025-11-20,Adwords,117.28,0,5,0,11.27,124
214589,2025-11-20,"Campaign (UTM)",119.28,0,0,0,0,119.28
214588,2025-11-20,Referrer,19.06,0,0,7.23,2.63,28.92
214587,2025-11-20,Adwords,161.82,0,0,0,16.18,178
214586,2025-11-20,Direct,72.93,0,4.19,13.04,12.36,94.69
214585,2025-11-20,Direct,27.31,0,0,7.23,3.45,37.99
214584,2025-11-20,Direct,56.76,0,0,0,0,56.76
214583,2025-11-20,Direct,114.36,0,0,0,11.43,125.79
214581,2025-11-20,Direct,90.9,0,0,0,0,90.9
214580,2025-11-20,Search,76.24,0,0,7.23,8.34,91.81
214579,2025-11-20,Direct,45.45,0,0,0,0,45.45
214578,2025-11-20,Direct,162.7,0,0,0,0,162.7
214577,2025-11-20,Direct,175.74,0,0,0,0,175.74
214576,2025-11-20,Direct,221.19,0,0,0,0,221.19
214575,2025-11-20,Direct,45.45,0,0,0,0,45.45
214574,2025-11-20,Direct,45.45,0,0,0,0,45.45
214572,2025-11-20,Direct,45.45,0,0,0,0,45.45
214571,2025-11-20,Adwords,38.12,0,0,7.23,4.53,49.88
214570,2025-11-20,"Campaign (UTM)",90.9,0,0,0,9.09,99.99
214569,2025-11-20,Direct,175.74,0,0,0,0,175.74
214568,2025-11-20,Direct,97.62,0,0,0,0,97.62
214567,2025-11-20,Direct,45.45,0,0,0,0,45.45
214566,2025-11-20,Direct,143.08,0,0,0,0,143.08
214565,2025-11-20,Search,78.11,0,0,7.23,8.52,93.86
214564,2025-11-20,Direct,97.62,0,0,0,0,97.62
214563,2025-11-20,Direct,194.79,0,0,0,0,194.79
214562,2025-11-20,Adwords,90.9,0,0,0,9.09,99.99
214561,2025-11-20,Direct,97.62,0,0,0,0,97.62
214560,2025-11-20,Direct,45.45,0,0,0,0,45.45
214559,2025-11-20,Direct,76.24,0,0,7.23,8.34,91.81
214558,2025-11-20,Direct,97.62,0,0,0,0,97.62
214557,2025-11-20,Direct,45.45,0,0,0,0,45.45
214556,2025-11-20,Direct,129.39,0,0,0,12.95,142.34
214555,2025-11-20,Direct,324.65,0,0,0,0,324.65
214554,2025-11-20,Direct,45.45,0,0,0,0,45.45
214553,2025-11-20,Direct,114.47,0,0,0,11.42,125.89
214552,2025-11-20,Direct,64.93,0,0,0,0,64.93
214551,2025-11-20,Direct,592.35,0,0,0,0,592.35
214550,2025-11-20,Direct,274.31,0,0,0,27.43,301.74
214549,2025-11-20,Direct,84.36,0,0,7.38,7.11,98.86
214548,2025-11-20,Direct,114.36,0,0,0,11.43,125.79
214547,2025-11-20,Direct,48.28,0,5,7.23,5.09,56.05
214546,2025-11-20,Direct,45.45,0,0,0,0,45.45
214545,2025-11-20,Direct,90.9,0,0,0,0,90.9
214544,2025-11-20,Direct,45.45,0,0,0,0,45.45
214543,2025-11-20,Direct,45.45,0,0,0,0,45.45
214542,2025-11-20,Direct,45.45,0,0,0,0,45.45
214541,2025-11-20,Direct,227.79,0,0,0,0,227.79
